RESTAURANTNIT,CLIENTCODE,DATE,CODE PRODUCT
20225,16178,Sat Sep 26 09:12:03 COT 2020,12472
20226,16178,Sat Sep 26 09:12:03 COT 2020,4783
20226,16178,Sat Sep 26 09:12:03 COT 2020,4783
20227,16178,Sat Sep 26 09:12:03 COT 2020,16262
20227,16178,Sat Sep 26 09:12:03 COT 2020,16262
20227,16178,Sat Sep 26 09:12:03 COT 2020,16262
20227,16178,Sat Sep 26 09:12:03 COT 2020,16262
20228,16178,Sat Sep 26 09:12:03 COT 2020,16262
20228,16178,Sat Sep 26 09:12:03 COT 2020,16262
20228,16178,Sat Sep 26 09:12:03 COT 2020,16262
20228,16178,Sat Sep 26 09:12:03 COT 2020,16262
20229,16178,Sat Sep 26 09:12:03 COT 2020,5732
20229,16178,Sat Sep 26 09:12:03 COT 2020,5732
20230,16178,Sat Sep 26 09:12:03 COT 2020,4141
20230,16178,Sat Sep 26 09:12:03 COT 2020,4141
20231,16178,Sat Sep 26 09:12:03 COT 2020,7874
20231,16178,Sat Sep 26 09:12:03 COT 2020,7874
20232,16178,Sat Sep 26 09:12:03 COT 2020,11317
20232,16178,Sat Sep 26 09:12:03 COT 2020,11317
20233,16178,Sat Sep 26 09:12:03 COT 2020,15383
20233,16178,Sat Sep 26 09:12:03 COT 2020,15383
20234,16178,Sat Sep 26 09:12:03 COT 2020,2783
20234,16178,Sat Sep 26 09:12:03 COT 2020,2783
20235,16178,Sat Sep 26 09:12:03 COT 2020,7421
20235,16178,Sat Sep 26 09:12:03 COT 2020,7421
20236,16178,Sat Sep 26 09:12:03 COT 2020,18992
20236,16178,Sat Sep 26 09:12:03 COT 2020,13886
20236,16178,Sat Sep 26 09:12:03 COT 2020,18992
20236,16178,Sat Sep 26 09:12:03 COT 2020,13886
20237,16178,Sat Sep 26 09:12:03 COT 2020,15358
20237,16178,Sat Sep 26 09:12:03 COT 2020,15358
20238,16178,Sat Sep 26 09:12:03 COT 2020,16076
20238,16178,Sat Sep 26 09:12:03 COT 2020,16076
20239,16178,Sat Sep 26 09:12:03 COT 2020,9212
20239,16178,Sat Sep 26 09:12:03 COT 2020,9212
20240,16178,Sat Sep 26 09:12:03 COT 2020,12167
20240,16178,Sat Sep 26 09:12:03 COT 2020,12167
20241,16178,Sat Sep 26 09:12:03 COT 2020,17879
20241,16178,Sat Sep 26 09:12:03 COT 2020,17879
20242,16178,Sat Sep 26 09:12:03 COT 2020,12747
20242,16178,Sat Sep 26 09:12:03 COT 2020,12747
20243,16178,Sat Sep 26 09:12:03 COT 2020,12702
20243,16178,Sat Sep 26 09:12:03 COT 2020,12702
20244,16178,Sat Sep 26 09:12:03 COT 2020,11477
20244,16178,Sat Sep 26 09:12:03 COT 2020,11477
20245,16178,Sat Sep 26 09:12:03 COT 2020,7884
20245,16178,Sat Sep 26 09:12:03 COT 2020,7884
20246,16178,Sat Sep 26 09:12:03 COT 2020,19792
20246,16178,Sat Sep 26 09:12:03 COT 2020,19792
20247,16178,Sat Sep 26 09:12:03 COT 2020,9128
20247,16178,Sat Sep 26 09:12:03 COT 2020,9128
20248,16178,Sat Sep 26 09:12:03 COT 2020,17661
20248,16178,Sat Sep 26 09:12:03 COT 2020,17661
20249,16178,Sat Sep 26 09:12:03 COT 2020,19148
20249,16178,Sat Sep 26 09:12:03 COT 2020,19148
20250,16178,Sat Sep 26 09:12:03 COT 2020,12448
20250,16178,Sat Sep 26 09:12:03 COT 2020,12448
20251,16178,Sat Sep 26 09:12:03 COT 2020,2016
20251,16178,Sat Sep 26 09:12:03 COT 2020,2016
20251,16178,Sat Sep 26 09:12:03 COT 2020,2016
20251,16178,Sat Sep 26 09:12:03 COT 2020,2016
20252,16178,Sat Sep 26 09:12:03 COT 2020,2016
20252,16178,Sat Sep 26 09:12:03 COT 2020,2016
20252,16178,Sat Sep 26 09:12:03 COT 2020,2016
20252,16178,Sat Sep 26 09:12:03 COT 2020,2016
20253,16178,Sat Sep 26 09:12:03 COT 2020,16616
20253,16178,Sat Sep 26 09:12:03 COT 2020,16616
20253,16178,Sat Sep 26 09:12:03 COT 2020,16616
20253,16178,Sat Sep 26 09:12:03 COT 2020,16616
20254,16178,Sat Sep 26 09:12:03 COT 2020,16616
20254,16178,Sat Sep 26 09:12:03 COT 2020,16616
20254,16178,Sat Sep 26 09:12:03 COT 2020,16616
20254,16178,Sat Sep 26 09:12:03 COT 2020,16616
20255,16178,Sat Sep 26 09:12:03 COT 2020,16699
20255,16178,Sat Sep 26 09:12:03 COT 2020,16699
20256,16178,Sat Sep 26 09:12:03 COT 2020,16680
20256,16178,Sat Sep 26 09:12:03 COT 2020,16680
20257,16178,Sat Sep 26 09:12:03 COT 2020,5169
20257,16178,Sat Sep 26 09:12:03 COT 2020,5169
20258,16178,Sat Sep 26 09:12:03 COT 2020,16581
20258,16178,Sat Sep 26 09:12:03 COT 2020,16581
20259,16178,Sat Sep 26 09:12:03 COT 2020,15082
20259,16178,Sat Sep 26 09:12:03 COT 2020,15244
20259,16178,Sat Sep 26 09:12:03 COT 2020,15082
20259,16178,Sat Sep 26 09:12:03 COT 2020,15244
20260,16178,Sat Sep 26 09:12:03 COT 2020,16549
20260,16178,Sat Sep 26 09:12:03 COT 2020,16549
20261,16178,Sat Sep 26 09:12:03 COT 2020,15580
20261,16178,Sat Sep 26 09:12:03 COT 2020,12510
20261,16178,Sat Sep 26 09:12:03 COT 2020,15580
20261,16178,Sat Sep 26 09:12:03 COT 2020,12510
20262,16178,Sat Sep 26 09:12:03 COT 2020,19591
20262,16178,Sat Sep 26 09:12:03 COT 2020,19591
20263,16178,Sat Sep 26 09:12:03 COT 2020,14583
20263,16178,Sat Sep 26 09:12:03 COT 2020,14583
20264,16178,Sat Sep 26 09:12:03 COT 2020,15613
20264,16178,Sat Sep 26 09:12:03 COT 2020,15613
20265,16178,Sat Sep 26 09:12:03 COT 2020,10944
20265,16178,Sat Sep 26 09:12:03 COT 2020,10944
20266,16178,Sat Sep 26 09:12:03 COT 2020,19315
20266,16178,Sat Sep 26 09:12:03 COT 2020,19315
20267,16178,Sat Sep 26 09:12:03 COT 2020,16501
20267,16178,Sat Sep 26 09:12:03 COT 2020,16501
20268,16178,Sat Sep 26 09:12:03 COT 2020,11369
20268,16178,Sat Sep 26 09:12:03 COT 2020,11369
20269,16178,Sat Sep 26 09:12:03 COT 2020,7808
20269,16178,Sat Sep 26 09:12:03 COT 2020,7808
20270,16178,Sat Sep 26 09:12:03 COT 2020,9357
20270,16178,Sat Sep 26 09:12:03 COT 2020,9357
20271,16178,Sat Sep 26 09:12:03 COT 2020,5847
20271,16178,Sat Sep 26 09:12:03 COT 2020,5847
20272,16178,Sat Sep 26 09:12:03 COT 2020,10606
20272,16178,Sat Sep 26 09:12:03 COT 2020,10606
20273,16178,Sat Sep 26 09:12:03 COT 2020,2117
20273,16178,Sat Sep 26 09:12:03 COT 2020,2117
20274,16178,Sat Sep 26 09:12:03 COT 2020,15101
20274,16178,Sat Sep 26 09:12:03 COT 2020,15101
20275,16178,Sat Sep 26 09:12:03 COT 2020,3523
20275,16178,Sat Sep 26 09:12:03 COT 2020,3523
20276,16178,Sat Sep 26 09:12:03 COT 2020,4770
20276,16178,Sat Sep 26 09:12:03 COT 2020,4770
20277,16178,Sat Sep 26 09:12:03 COT 2020,1925
20277,16178,Sat Sep 26 09:12:03 COT 2020,1925
20278,16178,Sat Sep 26 09:12:03 COT 2020,7712
20278,16178,Sat Sep 26 09:12:03 COT 2020,7712
20279,16178,Sat Sep 26 09:12:03 COT 2020,15898
20279,16178,Sat Sep 26 09:12:03 COT 2020,15898
20280,16178,Sat Sep 26 09:12:03 COT 2020,9597
20280,16178,Sat Sep 26 09:12:03 COT 2020,9597
20281,16178,Sat Sep 26 09:12:03 COT 2020,18173
20281,16178,Sat Sep 26 09:12:03 COT 2020,18173
20282,16178,Sat Sep 26 09:12:03 COT 2020,14491
20282,16178,Sat Sep 26 09:12:03 COT 2020,14491
20283,16178,Sat Sep 26 09:12:03 COT 2020,10069
20283,16178,Sat Sep 26 09:12:03 COT 2020,10069
20284,16178,Sat Sep 26 09:12:03 COT 2020,16262
20284,16178,Sat Sep 26 09:12:03 COT 2020,16262
20284,16178,Sat Sep 26 09:12:03 COT 2020,16262
20284,16178,Sat Sep 26 09:12:03 COT 2020,16262
20285,16178,Sat Sep 26 09:12:03 COT 2020,16262
20285,16178,Sat Sep 26 09:12:03 COT 2020,16262
20285,16178,Sat Sep 26 09:12:03 COT 2020,16262
20285,16178,Sat Sep 26 09:12:03 COT 2020,16262
20286,16178,Sat Sep 26 09:12:03 COT 2020,19138
20286,16178,Sat Sep 26 09:12:03 COT 2020,19138
20287,16178,Sat Sep 26 09:12:03 COT 2020,10780
20287,16178,Sat Sep 26 09:12:03 COT 2020,14314
20287,16178,Sat Sep 26 09:12:03 COT 2020,10780
20287,16178,Sat Sep 26 09:12:03 COT 2020,14314
20288,16178,Sat Sep 26 09:12:03 COT 2020,11694
20288,16178,Sat Sep 26 09:12:03 COT 2020,11694
20289,16178,Sat Sep 26 09:12:03 COT 2020,18299
20289,16178,Sat Sep 26 09:12:03 COT 2020,18299
20290,16178,Sat Sep 26 09:12:03 COT 2020,3043
20290,16178,Sat Sep 26 09:12:03 COT 2020,3043
20291,16178,Sat Sep 26 09:12:03 COT 2020,15154
20291,16178,Sat Sep 26 09:12:03 COT 2020,15154
20292,16178,Sat Sep 26 09:12:03 COT 2020,4436
20292,16178,Sat Sep 26 09:12:03 COT 2020,4436
20293,16178,Sat Sep 26 09:12:03 COT 2020,5149
20293,16178,Sat Sep 26 09:12:03 COT 2020,5149
20294,16178,Sat Sep 26 09:12:03 COT 2020,15622
20294,16178,Sat Sep 26 09:12:03 COT 2020,15622
20295,16178,Sat Sep 26 09:12:03 COT 2020,6519
20295,16178,Sat Sep 26 09:12:03 COT 2020,6519
20296,16178,Sat Sep 26 09:12:03 COT 2020,16370
20296,16178,Sat Sep 26 09:12:03 COT 2020,17783
20296,16178,Sat Sep 26 09:12:03 COT 2020,16370
20296,16178,Sat Sep 26 09:12:03 COT 2020,17783
20297,16178,Sat Sep 26 09:12:03 COT 2020,3921
20297,16178,Sat Sep 26 09:12:03 COT 2020,3921
20298,16178,Sat Sep 26 09:12:03 COT 2020,7292
20298,16178,Sat Sep 26 09:12:03 COT 2020,7292
20299,16178,Sat Sep 26 09:12:03 COT 2020,10866
20299,16178,Sat Sep 26 09:12:03 COT 2020,10866
20300,16178,Sat Sep 26 09:12:03 COT 2020,9284
20300,16178,Sat Sep 26 09:12:03 COT 2020,9284
20301,16178,Sat Sep 26 09:12:03 COT 2020,18398
20301,16178,Sat Sep 26 09:12:03 COT 2020,18398
20302,16178,Sat Sep 26 09:12:03 COT 2020,13375
20302,16178,Sat Sep 26 09:12:03 COT 2020,13375
20303,16178,Sat Sep 26 09:12:03 COT 2020,7160
20303,16178,Sat Sep 26 09:12:03 COT 2020,7160
20304,16178,Sat Sep 26 09:12:03 COT 2020,10392
20304,16178,Sat Sep 26 09:12:03 COT 2020,10392
20305,16178,Sat Sep 26 09:12:03 COT 2020,9131
20305,16178,Sat Sep 26 09:12:03 COT 2020,9131
20306,16178,Sat Sep 26 09:12:03 COT 2020,4784
20306,16178,Sat Sep 26 09:12:03 COT 2020,4784
20307,16178,Sat Sep 26 09:12:03 COT 2020,7688
20307,16178,Sat Sep 26 09:12:03 COT 2020,7688
20308,16178,Sat Sep 26 09:12:03 COT 2020,14021
20308,16178,Sat Sep 26 09:12:03 COT 2020,14021
20309,16178,Sat Sep 26 09:12:03 COT 2020,16584
20309,16178,Sat Sep 26 09:12:03 COT 2020,16584
20310,16178,Sat Sep 26 09:12:03 COT 2020,16948
20310,16178,Sat Sep 26 09:12:03 COT 2020,16948
20311,16178,Sat Sep 26 09:12:03 COT 2020,5649
20311,16178,Sat Sep 26 09:12:03 COT 2020,5649
20312,16178,Sat Sep 26 09:12:03 COT 2020,1282
20312,16178,Sat Sep 26 09:12:03 COT 2020,1282
20312,16178,Sat Sep 26 09:12:03 COT 2020,1282
20312,16178,Sat Sep 26 09:12:03 COT 2020,1282
20313,16178,Sat Sep 26 09:12:03 COT 2020,1282
20313,16178,Sat Sep 26 09:12:03 COT 2020,1282
20313,16178,Sat Sep 26 09:12:03 COT 2020,1282
20313,16178,Sat Sep 26 09:12:03 COT 2020,1282
20314,16178,Sat Sep 26 09:12:03 COT 2020,5496
20314,16178,Sat Sep 26 09:12:03 COT 2020,5496
20314,16178,Sat Sep 26 09:12:03 COT 2020,5496
20314,16178,Sat Sep 26 09:12:03 COT 2020,5496
20315,16178,Sat Sep 26 09:12:03 COT 2020,5496
20315,16178,Sat Sep 26 09:12:03 COT 2020,5496
20315,16178,Sat Sep 26 09:12:03 COT 2020,5496
20315,16178,Sat Sep 26 09:12:03 COT 2020,5496
20316,16178,Sat Sep 26 09:12:03 COT 2020,2997
20316,16178,Sat Sep 26 09:12:03 COT 2020,2997
20317,16178,Sat Sep 26 09:12:03 COT 2020,6822
20317,16178,Sat Sep 26 09:12:03 COT 2020,6822
20318,16178,Sat Sep 26 09:12:03 COT 2020,13389
20318,16178,Sat Sep 26 09:12:03 COT 2020,13389
20319,16178,Sat Sep 26 09:12:03 COT 2020,10812
20319,16178,Sat Sep 26 09:12:03 COT 2020,10812
20320,16178,Sat Sep 26 09:12:03 COT 2020,15978
20320,16178,Sat Sep 26 09:12:03 COT 2020,15978
20321,16178,Sat Sep 26 09:12:03 COT 2020,14672
20321,16178,Sat Sep 26 09:12:03 COT 2020,14672
20322,16178,Sat Sep 26 09:12:03 COT 2020,18488
20322,16178,Sat Sep 26 09:12:03 COT 2020,18488
20323,16178,Sat Sep 26 09:12:03 COT 2020,1971
20323,16178,Sat Sep 26 09:12:03 COT 2020,1971
20323,16178,Sat Sep 26 09:12:03 COT 2020,1971
20323,16178,Sat Sep 26 09:12:03 COT 2020,1971
20324,16178,Sat Sep 26 09:12:03 COT 2020,1971
20324,16178,Sat Sep 26 09:12:03 COT 2020,1971
20324,16178,Sat Sep 26 09:12:03 COT 2020,1971
20324,16178,Sat Sep 26 09:12:03 COT 2020,1971
20325,16178,Sat Sep 26 09:12:03 COT 2020,5435
20325,16178,Sat Sep 26 09:12:03 COT 2020,5435
20326,16178,Sat Sep 26 09:12:03 COT 2020,18345
20326,16178,Sat Sep 26 09:12:03 COT 2020,18345
20327,16178,Sat Sep 26 09:12:03 COT 2020,3928
20327,16178,Sat Sep 26 09:12:03 COT 2020,3928
20328,16178,Sat Sep 26 09:12:03 COT 2020,17503
20328,16178,Sat Sep 26 09:12:03 COT 2020,17503
20329,16178,Sat Sep 26 09:12:03 COT 2020,2253
20329,16178,Sat Sep 26 09:12:03 COT 2020,2253
20330,16178,Sat Sep 26 09:12:03 COT 2020,6538
20330,16178,Sat Sep 26 09:12:03 COT 2020,6538
20331,16178,Sat Sep 26 09:12:03 COT 2020,4349
20331,16178,Sat Sep 26 09:12:03 COT 2020,4349
20332,16178,Sat Sep 26 09:12:03 COT 2020,1984
20332,16178,Sat Sep 26 09:12:03 COT 2020,1984
20333,16178,Sat Sep 26 09:12:03 COT 2020,18337
20333,16178,Sat Sep 26 09:12:03 COT 2020,18337
20334,16178,Sat Sep 26 09:12:03 COT 2020,6644
20334,16178,Sat Sep 26 09:12:03 COT 2020,6644
20335,16178,Sat Sep 26 09:12:03 COT 2020,15909
20335,16178,Sat Sep 26 09:12:03 COT 2020,15909
20336,16178,Sat Sep 26 09:12:03 COT 2020,11472
20336,16178,Sat Sep 26 09:12:03 COT 2020,11472
20337,16178,Sat Sep 26 09:12:03 COT 2020,16092
20337,16178,Sat Sep 26 09:12:03 COT 2020,16092
20338,16178,Sat Sep 26 09:12:03 COT 2020,12612
20338,16178,Sat Sep 26 09:12:03 COT 2020,12612
20339,16178,Sat Sep 26 09:12:03 COT 2020,11758
20339,16178,Sat Sep 26 09:12:03 COT 2020,11758
20340,16178,Sat Sep 26 09:12:03 COT 2020,15859
20340,16178,Sat Sep 26 09:12:03 COT 2020,15859
20341,16178,Sat Sep 26 09:12:03 COT 2020,19501
20341,16178,Sat Sep 26 09:12:03 COT 2020,19501
20342,16178,Sat Sep 26 09:12:03 COT 2020,18492
20342,16178,Sat Sep 26 09:12:03 COT 2020,18492
20343,16178,Sat Sep 26 09:12:03 COT 2020,13097
20343,16178,Sat Sep 26 09:12:03 COT 2020,13097
20344,16178,Sat Sep 26 09:12:03 COT 2020,10153
20344,16178,Sat Sep 26 09:12:03 COT 2020,10153
20345,16178,Sat Sep 26 09:12:03 COT 2020,17299
20345,16178,Sat Sep 26 09:12:03 COT 2020,17299
20346,16178,Sat Sep 26 09:12:03 COT 2020,10200
20346,16178,Sat Sep 26 09:12:03 COT 2020,10200
20347,16178,Sat Sep 26 09:12:03 COT 2020,13525
20347,16178,Sat Sep 26 09:12:03 COT 2020,13525
20348,16178,Sat Sep 26 09:12:03 COT 2020,10796
20348,16178,Sat Sep 26 09:12:03 COT 2020,10796
20349,16178,Sat Sep 26 09:12:03 COT 2020,15948
20349,16178,Sat Sep 26 09:12:03 COT 2020,15948
20350,16178,Sat Sep 26 09:12:03 COT 2020,11932
20350,16178,Sat Sep 26 09:12:03 COT 2020,11932
20351,16178,Sat Sep 26 09:12:03 COT 2020,5099
20351,16178,Sat Sep 26 09:12:03 COT 2020,5099
20352,16178,Sat Sep 26 09:12:03 COT 2020,6489
20352,16178,Sat Sep 26 09:12:03 COT 2020,6489
20353,16178,Sat Sep 26 09:12:03 COT 2020,17590
20353,16178,Sat Sep 26 09:12:03 COT 2020,18507
20353,16178,Sat Sep 26 09:12:03 COT 2020,17590
20353,16178,Sat Sep 26 09:12:03 COT 2020,18507
20354,16178,Sat Sep 26 09:12:03 COT 2020,13158
20354,16178,Sat Sep 26 09:12:03 COT 2020,13158
20355,16178,Sat Sep 26 09:12:03 COT 2020,1236
20355,16178,Sat Sep 26 09:12:03 COT 2020,1236
20356,16178,Sat Sep 26 09:12:03 COT 2020,17641
20356,16178,Sat Sep 26 09:12:03 COT 2020,17641
20357,16178,Sat Sep 26 09:12:03 COT 2020,1533
20357,16178,Sat Sep 26 09:12:03 COT 2020,1533
20357,16178,Sat Sep 26 09:12:03 COT 2020,1533
20357,16178,Sat Sep 26 09:12:03 COT 2020,1533
20358,16178,Sat Sep 26 09:12:03 COT 2020,1533
20358,16178,Sat Sep 26 09:12:03 COT 2020,1533
20358,16178,Sat Sep 26 09:12:03 COT 2020,1533
20358,16178,Sat Sep 26 09:12:03 COT 2020,1533
20359,16178,Sat Sep 26 09:12:03 COT 2020,4302
20359,16178,Sat Sep 26 09:12:03 COT 2020,4302
20360,16178,Sat Sep 26 09:12:03 COT 2020,9691
20360,16178,Sat Sep 26 09:12:03 COT 2020,9691
20361,16178,Sat Sep 26 09:12:03 COT 2020,2587
20361,16178,Sat Sep 26 09:12:03 COT 2020,2587
20362,16178,Sat Sep 26 09:12:03 COT 2020,4133
20362,16178,Sat Sep 26 09:12:03 COT 2020,4133
20363,16178,Sat Sep 26 09:12:03 COT 2020,10773
20363,16178,Sat Sep 26 09:12:03 COT 2020,10773
20364,16178,Sat Sep 26 09:12:03 COT 2020,15194
20364,16178,Sat Sep 26 09:12:03 COT 2020,15194
20365,16178,Sat Sep 26 09:12:03 COT 2020,6883
20365,16178,Sat Sep 26 09:12:03 COT 2020,6883
20366,16178,Sat Sep 26 09:12:03 COT 2020,3479
20366,16178,Sat Sep 26 09:12:03 COT 2020,3479
20367,16178,Sat Sep 26 09:12:03 COT 2020,9324
20367,16178,Sat Sep 26 09:12:03 COT 2020,9324
20368,16178,Sat Sep 26 09:12:03 COT 2020,3712
20368,16178,Sat Sep 26 09:12:03 COT 2020,6048
20368,16178,Sat Sep 26 09:12:03 COT 2020,3712
20368,16178,Sat Sep 26 09:12:03 COT 2020,6048
20369,16178,Sat Sep 26 09:12:03 COT 2020,7996
20369,16178,Sat Sep 26 09:12:03 COT 2020,7996
20370,16178,Sat Sep 26 09:12:03 COT 2020,14934
20370,16178,Sat Sep 26 09:12:03 COT 2020,14934
20371,16178,Sat Sep 26 09:12:03 COT 2020,6790
20371,16178,Sat Sep 26 09:12:03 COT 2020,6790
20372,16178,Sat Sep 26 09:12:03 COT 2020,17928
20372,16178,Sat Sep 26 09:12:03 COT 2020,17928
20373,16178,Sat Sep 26 09:12:03 COT 2020,18811
20373,16178,Sat Sep 26 09:12:03 COT 2020,18811
20374,16178,Sat Sep 26 09:12:03 COT 2020,11929
20374,16178,Sat Sep 26 09:12:03 COT 2020,11929
20375,16178,Sat Sep 26 09:12:03 COT 2020,1295
20375,16178,Sat Sep 26 09:12:03 COT 2020,14243
20375,16178,Sat Sep 26 09:12:03 COT 2020,1295
20375,16178,Sat Sep 26 09:12:03 COT 2020,14243
20376,16178,Sat Sep 26 09:12:03 COT 2020,12959
20376,16178,Sat Sep 26 09:12:03 COT 2020,12959
20377,16178,Sat Sep 26 09:12:03 COT 2020,19377
20377,16178,Sat Sep 26 09:12:03 COT 2020,19377
20377,16178,Sat Sep 26 09:12:03 COT 2020,19377
20377,16178,Sat Sep 26 09:12:03 COT 2020,19377
20378,16178,Sat Sep 26 09:12:03 COT 2020,19377
20378,16178,Sat Sep 26 09:12:03 COT 2020,19377
20378,16178,Sat Sep 26 09:12:03 COT 2020,19377
20378,16178,Sat Sep 26 09:12:03 COT 2020,19377
20379,16178,Sat Sep 26 09:12:03 COT 2020,2553
20379,16178,Sat Sep 26 09:12:03 COT 2020,2553
20380,16178,Sat Sep 26 09:12:03 COT 2020,8192
20380,16178,Sat Sep 26 09:12:03 COT 2020,8192
20381,16178,Sat Sep 26 09:12:03 COT 2020,15896
20381,16178,Sat Sep 26 09:12:03 COT 2020,15896
20382,16178,Sat Sep 26 09:12:03 COT 2020,18188
20382,16178,Sat Sep 26 09:12:03 COT 2020,18188
20383,16178,Sat Sep 26 09:12:03 COT 2020,6062
20383,16178,Sat Sep 26 09:12:03 COT 2020,6062
20384,16178,Sat Sep 26 09:12:03 COT 2020,4284
20384,16178,Sat Sep 26 09:12:03 COT 2020,4284
20385,16178,Sat Sep 26 09:12:03 COT 2020,7955
20385,16178,Sat Sep 26 09:12:03 COT 2020,7955
20386,16178,Sat Sep 26 09:12:03 COT 2020,1026
20386,16178,Sat Sep 26 09:12:03 COT 2020,1026
20387,16178,Sat Sep 26 09:12:03 COT 2020,14830
20387,16178,Sat Sep 26 09:12:03 COT 2020,14830
20388,16178,Sat Sep 26 09:12:03 COT 2020,6808
20388,16178,Sat Sep 26 09:12:03 COT 2020,6808
20389,16178,Sat Sep 26 09:12:03 COT 2020,15228
20389,16178,Sat Sep 26 09:12:03 COT 2020,15228
20390,16178,Sat Sep 26 09:12:03 COT 2020,7897
20390,16178,Sat Sep 26 09:12:03 COT 2020,7897
20391,16178,Sat Sep 26 09:12:03 COT 2020,12327
20391,16178,Sat Sep 26 09:12:03 COT 2020,12327
20392,16178,Sat Sep 26 09:12:03 COT 2020,12397
20392,16178,Sat Sep 26 09:12:03 COT 2020,12397
20393,16178,Sat Sep 26 09:12:03 COT 2020,5992
20393,16178,Sat Sep 26 09:12:03 COT 2020,5992
20394,16178,Sat Sep 26 09:12:03 COT 2020,10186
20394,16178,Sat Sep 26 09:12:03 COT 2020,10186
20395,16178,Sat Sep 26 09:12:03 COT 2020,7516
20395,16178,Sat Sep 26 09:12:03 COT 2020,7516
20396,16178,Sat Sep 26 09:12:03 COT 2020,16090
20396,16178,Sat Sep 26 09:12:03 COT 2020,16090
20397,16178,Sat Sep 26 09:12:03 COT 2020,17340
20397,16178,Sat Sep 26 09:12:03 COT 2020,17340
20398,16178,Sat Sep 26 09:12:03 COT 2020,8900
20398,16178,Sat Sep 26 09:12:03 COT 2020,8900
20399,16178,Sat Sep 26 09:12:03 COT 2020,12942
20399,16178,Sat Sep 26 09:12:03 COT 2020,12942
20400,16178,Sat Sep 26 09:12:03 COT 2020,1263
20400,16178,Sat Sep 26 09:12:03 COT 2020,1263
20401,16178,Sat Sep 26 09:12:03 COT 2020,10360
20401,16178,Sat Sep 26 09:12:03 COT 2020,10360
20402,16178,Sat Sep 26 09:12:03 COT 2020,10651
20402,16178,Sat Sep 26 09:12:03 COT 2020,10651
20403,16178,Sat Sep 26 09:12:03 COT 2020,11991
20403,16178,Sat Sep 26 09:12:03 COT 2020,11991
20404,16178,Sat Sep 26 09:12:03 COT 2020,11285
20404,16178,Sat Sep 26 09:12:03 COT 2020,11285
20405,16178,Sat Sep 26 09:12:03 COT 2020,7381
20405,16178,Sat Sep 26 09:12:03 COT 2020,7381
20406,16178,Sat Sep 26 09:12:03 COT 2020,17839
20406,16178,Sat Sep 26 09:12:03 COT 2020,17839
20407,16178,Sat Sep 26 09:12:03 COT 2020,2143
20407,16178,Sat Sep 26 09:12:03 COT 2020,2143
20408,16178,Sat Sep 26 09:12:03 COT 2020,1665
20408,16178,Sat Sep 26 09:12:03 COT 2020,1665
20409,16178,Sat Sep 26 09:12:03 COT 2020,9855
20409,16178,Sat Sep 26 09:12:03 COT 2020,9855
20410,16178,Sat Sep 26 09:12:03 COT 2020,6079
20410,16178,Sat Sep 26 09:12:03 COT 2020,6079
20411,16178,Sat Sep 26 09:12:03 COT 2020,11501
20411,16178,Sat Sep 26 09:12:03 COT 2020,11501
20412,16178,Sat Sep 26 09:12:03 COT 2020,11396
20412,16178,Sat Sep 26 09:12:03 COT 2020,11396
20413,16178,Sat Sep 26 09:12:03 COT 2020,5647
20413,16178,Sat Sep 26 09:12:03 COT 2020,5647
20414,16178,Sat Sep 26 09:12:03 COT 2020,2813
20414,16178,Sat Sep 26 09:12:03 COT 2020,2813
20415,16178,Sat Sep 26 09:12:03 COT 2020,18270
20415,16178,Sat Sep 26 09:12:03 COT 2020,18270
20416,16178,Sat Sep 26 09:12:03 COT 2020,4602
20416,16178,Sat Sep 26 09:12:03 COT 2020,4602
20417,16178,Sat Sep 26 09:12:03 COT 2020,7362
20417,16178,Sat Sep 26 09:12:03 COT 2020,7362
20418,16178,Sat Sep 26 09:12:03 COT 2020,18023
20418,16178,Sat Sep 26 09:12:03 COT 2020,18023
20419,16178,Sat Sep 26 09:12:03 COT 2020,15801
20419,16178,Sat Sep 26 09:12:03 COT 2020,15801
20420,16178,Sat Sep 26 09:12:03 COT 2020,11340
20420,16178,Sat Sep 26 09:12:03 COT 2020,11340
20420,16178,Sat Sep 26 09:12:03 COT 2020,11340
20420,16178,Sat Sep 26 09:12:03 COT 2020,11340
20421,16178,Sat Sep 26 09:12:03 COT 2020,11340
20421,16178,Sat Sep 26 09:12:03 COT 2020,11340
20421,16178,Sat Sep 26 09:12:03 COT 2020,11340
20421,16178,Sat Sep 26 09:12:03 COT 2020,11340
20422,16178,Sat Sep 26 09:12:03 COT 2020,10551
20422,16178,Sat Sep 26 09:12:03 COT 2020,10551
20423,16178,Sat Sep 26 09:12:03 COT 2020,3185
20423,16178,Sat Sep 26 09:12:03 COT 2020,3185
20424,16178,Sat Sep 26 09:12:03 COT 2020,3813
20424,16178,Sat Sep 26 09:12:03 COT 2020,3813
20425,16178,Sat Sep 26 09:12:03 COT 2020,7346
20425,16178,Sat Sep 26 09:12:03 COT 2020,7346
20426,16178,Sat Sep 26 09:12:03 COT 2020,3357
20426,16178,Sat Sep 26 09:12:03 COT 2020,3357
20427,16178,Sat Sep 26 09:12:03 COT 2020,7645
20427,16178,Sat Sep 26 09:12:03 COT 2020,7645
20428,16178,Sat Sep 26 09:12:03 COT 2020,10949
20428,16178,Sat Sep 26 09:12:03 COT 2020,10949
20429,16178,Sat Sep 26 09:12:03 COT 2020,18035
20429,16178,Sat Sep 26 09:12:03 COT 2020,18035
